NM_MUNICIPIO,NR_SECAO,NR_LOCAL_VOTACAO,DS_CARGO_PERGUNTA,NM_PARTIDO,QT_APTOS,NM_VOTAVEL,QT_VOTOS,LOCAL,ENDERECO,BAIRRO,REGIAO
CARAGUATATUBA,64,1155,Vereador,Partido da Social Democracia Brasileira,416,ANINHA DO BASQUETE,5,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Social Democr�tico,416,CARLINHOS DA FARMACIA,12,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Trabalhista Brasileiro,416,AURIMAR,1,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido dos Trabalhadores,416,VALDEMAR DOD�,1,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Movimento Democr�tico Brasileiro,416,LEO MACEDO,1,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Movimento Democr�tico Brasileiro,416,VILMA TEIXEIRA,4,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Trabalhista Brasileiro,416,VALMIR DO OLARIA,2,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido da Social Democracia Brasileira,416,IVY MALERBA,1,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Social Democr�tico,416,ANDERSON MARTINHO,1,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Rede Sustentabilidade,416,ALEXANDRA FACHINI,1,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Liberal,416,ROBERTINHO DO SILVA,4,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Democr�tico Trabalhista,416,PDT,2,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido da Social Democracia Brasileira,416,CRISTIANO SOARES,1,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Social Crist�o,416,MARCINHA ASSISTENTE SOCIAL,2,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,PROGRESSISTAS,416,CAPIT�O HUGO,1,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Renovador Trabalhista Brasileiro,416,DENNY BARBOSA,3,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Trabalhista Brasileiro,416,PROF EMERSON CANELA,3,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Trabalhista Brasileiro,416,SALETE PAES,1,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Verde,416,IVAN LEONEL,2,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Movimento Democr�tico Brasileiro,416,BADUCA FILHO,2,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Social Democr�tico,416,GILSON BAIANO,2,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Solidariedade,416,MAURICIO CORREA,1,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido da Social Democracia Brasileira,416,LUCIANA FADEL,2,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Socialismo e Liberdade,416,BETO EROS,1,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Social Crist�o,416,WILSON GOBETTI,2,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido da Social Democracia Brasileira,416,MARCIA REGINA,5,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Social Democr�tico,416,DRA ADRIANA NAVES,2,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Trabalhista Brasileiro,416,DAVIZINHOS DOS �NIBUS,1,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Social Crist�o,416,NICO CAI�ARA,4,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Republicano da Ordem Social,416,GABRIEL SANTOS,5,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,REPUBLICANOS,416,AP�STOLO J CARLOS,1,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Social Crist�o,416,DITO DO MASSAGUA�U,13,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Movimento Democr�tico Brasileiro,416,TONINHO TABATIINGA,1,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,#NULO#,416,Branco,14,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Social Democr�tico,416,CHINA,1,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido dos Trabalhadores,416,CLARISSA DO YOGA,1,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido da Social Democracia Brasileira,416,ANTONIO CARLOS JUNIOR,4,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Verde,416,MARCELO DA SA�DE,1,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Social Liberal,416,DR CHARLES RIBEIRO,1,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,REPUBLICANOS,416,JANAINA GUERRA,4,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Movimento Democr�tico Brasileiro,416,MDB,9,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Social Liberal,416,TENENTE EDSON DO MARVERDE,6,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,REPUBLICANOS,416,REPUBLICANOS,1,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,PROGRESSISTAS,416,EDSON CARECA,3,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Social Democr�tico,416,VALMIR DA COLONIA,2,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Verde,416,MARCELO PEREIRA,23,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido da Social Democracia Brasileira,416,CEARA DA ADEGA,1,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,#NULO#,416,Nulo,13,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Liberal,416,JONAS FONTES,2,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Verde,416,RUB�O,1,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Verde,416,GONZAGA,6,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Liberal,416,ALBERTO NA MANHA,1,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Movimento Democr�tico Brasileiro,416,PROF� ROSANA PASSOS,1,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,PROGRESSISTAS,416,CRISTIAN BOTA,8,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Comunista do Brasil,416,PC do B,1,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido dos Trabalhadores,416,HANNAH FERREIRA,2,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Social Crist�o,416,D� CONSTRUTOR,4,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Movimento Democr�tico Brasileiro,416,AGUINALDO BUTI�,9,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Renovador Trabalhista Brasileiro,416,PRTB,3,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido da Social Democracia Brasileira,416,CELSO PEREIRA,43,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,64,1155,Vereador,Partido Social Democr�tico,416,LUCIA RESIDENCIAL GETUBA,1,EMEF BENEDITO INÁCIO SOARES,Av Regina Magareth Passos 400,MASSAGUAÇU,NORTE
CARAGUATATUBA,66,1104,Prefeito,Partido dos Trabalhadores,408,JOS� MELLO,7,EMEF ALAOR XAVIER JUNQUEIRA,Rua Guarujá 381,TRAVESSAO,SUL
CARAGUATATUBA,66,1104,Prefeito,Partido da Social Democracia Brasileira,408,MATEUS DA SILVA,115,EMEF ALAOR XAVIER JUNQUEIRA,Rua Guarujá 381,TRAVESSAO,SUL
CARAGUATATUBA,66,1104,Prefeito,Movimento Democr�tico Brasileiro,408,AGUILAR J�NIOR,146,EMEF ALAOR XAVIER JUNQUEIRA,Rua Guarujá 381,TRAVESSAO,SUL
CARAGUATATUBA,66,1104,Prefeito,Rede Sustentabilidade,408,DADINHO FACHINI,2,EMEF ALAOR XAVIER JUNQUEIRA,Rua Guarujá 381,TRAVESSAO,SUL
CARAGUATATUBA,66,1104,Prefeito,Partido Socialismo e Liberdade,408,PROFESSOR ANDERSON GUEIROS,3,EMEF ALAOR XAVIER JUNQUEIRA,Rua Guarujá 381,TRAVESSAO,SUL
CARAGUATATUBA,66,1104,Prefeito,#NULO#,408,Nulo,10,EMEF ALAOR XAVIER JUNQUEIRA,Rua Guarujá 381,TRAVESSAO,SUL
CARAGUATATUBA,66,1104,Prefeito,#NULO#,408,Branco,9,EMEF ALAOR XAVIER JUNQUEIRA,Rua Guarujá 381,TRAVESSAO,SUL
CARAGUATATUBA,66,1104,Prefeito,Partido Renovador Trabalhista Brasileiro,408,CORONEL STANELIS,38,EMEF ALAOR XAVIER JUNQUEIRA,Rua Guarujá 381,TRAVESSAO,SUL
CARAGUATATUBA,66,1104,Prefeito,REPUBLICANOS,408,DENNIS GUERRA,2,EMEF ALAOR XAVIER JUNQUEIRA,Rua Guarujá 381,TRAVESSAO,SUL
CARAGUATATUBA,66,1104,Vereador,Partido Democr�tico Trabalhista,408,LADISLA PESCADORA,1,EMEF ALAOR XAVIER JUNQUEIRA,Rua Guarujá 381,TRAVESSAO,SUL
CARAGUATATUBA,66,1104,Vereador,Partido dos Trabalhadores,408,C�SSIA GON�ALVES,2,EMEF ALAOR XAVIER JUNQUEIRA,Rua Guarujá 381,TRAVESSAO,SUL
CARAGUATATUBA,66,1104,Vereador,PROGRESSISTAS,408,ROSE DO SOCIAL,4,EMEF ALAOR XAVIER JUNQUEIRA,Rua Guarujá 381,TRAVESSAO,SUL
CARAGUATATUBA,66,1104,Vereador,Movimento Democr�tico Brasileiro,408,PROF� DE PAULA,2,EMEF ALAOR XAVIER JUNQUEIRA,Rua Guarujá 381,TRAVESSAO,SUL
CARAGUATATUBA,66,1104,Vereador,Movimento Democr�tico Brasileiro,408,HALLAN DEIVIS,2,EMEF ALAOR XAVIER JUNQUEIRA,Rua Guarujá 381,TRAVESSAO,SUL
CARAGUATATUBA,66,1104,Vereador,Partido dos Trabalhadores,408,SANDRO OLIVEIRA,1,EMEF ALAOR XAVIER JUNQUEIRA,Rua Guarujá 381,TRAVESSAO,SUL
CARAGUATATUBA,66,1104,Vereador,Partido Social Democr�tico,408,TATO AGUILAR,18,EMEF ALAOR XAVIER JUNQUEIRA,Rua Guarujá 381,TRAVESSAO,SUL
CARAGUATATUBA,66,1104,Vereador,Partido da Social Democracia Brasileira,408,FERNANDO CUIU,3,EMEF ALAOR XAVIER JUNQUEIRA,Rua Guarujá 381,TRAVESSAO,SUL
CARAGUATATUBA,66,1104,Vereador,Partido Renovador Trabalhista Brasileiro,408,JAMESON CHICK SHOW,4,EMEF ALAOR XAVIER JUNQUEIRA,Rua Guarujá 381,TRAVESSAO,SUL
CARAGUATATUBA,66,1104,Vereador,Partido Socialismo e Liberdade,408,TATIANE RAMOS,1,EMEF ALAOR XAVIER JUNQUEIRA,Rua Guarujá 381,TRAVESSAO,SUL
